,Image Link,Brand Image Link,Model,Price,Description
170,https://www.music3000.fr/811984/fender-american-acoustasonic-strat-ebony-fingerboard-cocobolo.jpg,https://www.music3000.fr/img/m/65-small_default.jpg,FENDER American Acoustasonic Strat Ebony Fingerboard Cocobolo,"2899,00€","Hollow-Body Corps en limba blanc Table en cocobolo Manche vissé en acajou Touche en ébène Profil du manche: Modern Deep C Diapason: 648 mm (25,51"") Rayon de la touche: 305 mm (12,01"") Largeur au sillet: 43 mm (1,69"") Sillet Graph Tech Tusq 22 frettes hautes/étroites 1 capteur piézo sous le chevalet 1 capteur interne 1 micro magnétique N4 Contrôles: Master Volume, bouton ""Mod"" Sélecteur 5 positions Chevalet en ébène Accastillage chromé Mécaniques Fender Standard échelonnées, scellées et moulées sous pression Cordes Fender Dura-Tone 860CL / .011 - .052 (444882) Couleur: Naturel Livrée en étui Fabriquée aux USA"
171,https://www.music3000.fr/811627/lava-music-lava-me-3-36-white-space-bag.jpg,https://www.music3000.fr/img/m/1260-small_default.jpg,LAVA MUSIC LAVA ME 3 36'' White Space Bag,"1299,00€","La LAVA ME 3 est la première guitare connectée !  Son écran multi-touch, son système HILAVA d’effets intégrés ainsi que son préampli L3 Smart Pickup offrent des applications riches et des possibilités sonores illimités !  Looper, + de 20 effets intégrés modulables, Equalizer, Métronome, Accordeur, Application d’apprentissage, et plein d’autres !  Rejoignez la communauté LAVA en partageant vos créations sur l’application mobile LAVA+ directement depuis votre LAVA ME 3 !"
172,https://www.music3000.fr/811625/lava-music-lava-me-3-36-space-grey-space-bag.jpg,https://www.music3000.fr/img/m/1260-small_default.jpg,LAVA MUSIC LAVA ME 3 36'' Space Grey Space Bag,"1299,00€","La LAVA ME 3 est la première guitare connectée !  Son écran multi-touch, son système HILAVA d’effets intégrés ainsi que son préampli L3 Smart Pickup offrent des applications riches et des possibilités sonores illimités !  Looper, + de 20 effets intégrés modulables, Equalizer, Métronome, Accordeur, Application d’apprentissage, et plein d’autres !  Rejoignez la communauté LAVA en partageant vos créations sur l’application mobile LAVA+ directement depuis votre LAVA ME 3 !"
173,https://www.music3000.fr/811291/lag-travelspe-travel-spruce-electro--glossy.jpg,https://www.music3000.fr/img/m/256-small_default.jpg,LAG TRAVEL-SPE travel spruce electro - glossy,"548,00€",- Accastillage : Noir satiné - Barrage : X - Catégorie : Folk électroacoustique - Chevalet : Branko Rosewood - Cordes : métal - Cordes d'origine : LG - tirant medium - Diapason (mm) : 600 mm - lectronique : Preampli Micro-LG - Finition : Brillante - Fond / éclisses : Acajou - Format : Voyage - Housse/étui : Housse - Largeur au sillet : 43 mm - Manche : Acajou - Mécaniques : 18:1 - Nbre de cordes : 6 - Nbre de frettes : 20 - Particularité : Voyage - Radius : 350 mm - Sillets : Graphite - Table : picéa Engelmann massif - Tige de réglage : Double-sens - Touche : Branko Rosewood - Type de frette : Medium Silver Nickel
174,https://www.music3000.fr/811290/lag-travelsp-travel-spruce--glossy.jpg,https://www.music3000.fr/img/m/256-small_default.jpg,LAG TRAVEL-SP travel spruce - glossy,"448,00€",LAG TRAVEL-SP Travel Spruce - Glossy CARACTERISTIQUES - Table : épicéa Engelmann massif - Cordes : métal - Touche : Brownwood - Particularité : Voyage - Barrage : X - Sillets : Graphite - Chevalet : Brownwood - Finition : Brillante - Format : Voyage - Mécaniques : 18:1 - Housse/étui : Hous
175,https://www.music3000.fr/811245/breedlove-pursuit-exotic-concertina-e.jpg,https://www.music3000.fr/img/m/260-small_default.jpg,BREEDLOVE PURSUIT EXOTIC CONCERTINA E,"1039,00€","PURSUIT EXOTIC CONCERTINA PRAIRIE BURST E  table myrtlewood massif fond / éclisses myrtlewood manche acajou sillet 43 mm touche / chevalet ébène incrustations""offset dots"" rosace abalone binding tortoise sillets os mécaniques chromées EQ LR Baggs EAS."
176,https://www.music3000.fr/811243/breedlove-artista-concert-ce-myrtlewood.jpg,https://www.music3000.fr/img/m/260-small_default.jpg,BREEDLOVE ARTISTA CONCERT CE MYRTLEWOOD,"1149,00€","ARTISTA CONCERT CE, pan coupé, table épicéa massif torréfié, f/e myrtlewood massif, EQ Breedlove Natural Sound, natural shadow"
177,https://www.music3000.fr/810482/fender-malibu-player-walnut-fingerboard-natural.jpg,https://www.music3000.fr/img/m/65-small_default.jpg,FENDER Malibu Player Walnut Fingerboard Natural,"291,00€","Série California Pan coupé Table en épicéa de Sitka massif Fond et éclisses en acajou Manche en acajou Touche en noyer Rayon de la touche: 400 mm 20 frettes Largeur au sillet: 43 mm Diapason: 610 mm Chevalet ""Modern Viking"" Système de micro Fender/Fishman CD-1 Couleur: Natural"
178,https://www.music3000.fr/810481/fender-redondo-player-walnut-fingerboard-sunburst.jpg,https://www.music3000.fr/img/m/65-small_default.jpg,FENDER Redondo Player Walnut Fingerboard Sunburst,"291,00€",California series With cutaway Top: Solid Sitka spruce Back and sides: Mahogany Neck: Mahogany Fretboard: Walnut Scale: 650 mm Nut width: 43 mm Fretboard radius: 400 mm 20 Frets Modern Viking bridge Fender / Fishman CD-1 pickup system Colour: Sunburst
179,https://www.music3000.fr/810480/fender-malibu-special-with-bag-all-mahogany-pau-ferro-fingerboard-natural.jpg,https://www.music3000.fr/img/m/65-small_default.jpg,FENDER Malibu Special with Bag All Mahogany Pau Ferro Fingerboard Natural,"599,00€","Table en acajou massif Fond et éclisses en acajou massif Manche en acajou Touche en pau ferro Rayon de la touche: 400 mm 20 frettes Sillet en os Largeur au sillet: 43 mm Diapason: 650 mm Chevalet ""Modern Viking"" en pau ferro Système de micro Fender/Fishman Couleur: Naturel mat Livrée en housse"
180,https://www.music3000.fr/809393/taylor-214cek-dl-xdeluxe-koa-grand-auditorium-cutaway-es2.jpg,https://www.music3000.fr/img/m/17-small_default.jpg,TAYLOR 214ce-K DLX Deluxe Koa Grand Auditorium Cutaway ES2,"1699,00€","Deluxe, Koa, Grand Auditorium, Cutaway,ES2"
181,https://www.music3000.fr/809385/gibson-50s-j45-original-vintage-sunburst.jpg,https://www.music3000.fr/img/m/68-small_default.jpg,GIBSON 50s J-45 Original Vintage Sunburst,"2849,00€","Round Shoulder J-45 GIBSON 50s J-45 Original Vintage Sunburst  Table en épicéa de Sitka massif Fond et éclisses en acajou massif Manche en acajou Touche en palissandre Profil du manche: Round 50 20 frettes Diapason: 629 mm (24,75"") Largeur au sillet: 43,80 mm (1,725"") Chevalet traditionnel Belly Up Système de micro L.R. Baggs VTC Pickguard 50's imitation écaille de tortue Mécaniques Grover Strap avec boutons couleur crème Couleur: Vintage Sunburst Livrée en étui Fabriquée aux USA"
182,https://www.music3000.fr/809021/fender-redondo-special-with-bag-all-mahogany-pau-ferro-fingerboard-natural.jpg,https://www.music3000.fr/img/m/65-small_default.jpg,FENDER Redondo Special with Bag All Mahogany Pau Ferro Fingerboard Natural,"644,00€","FENDER Redondo Special, MAH w/bag PF  Table en acajou massif Fond et éclisses en acajou massif Manche en acajou Touche en pau ferro Rayon de la touche: 400 mm 20 frettes Sillet en os Largeur au sillet: 43 mm Diapason: 650 mm Chevalet ""Modern Viking"" en pau ferro Système de micro Fender/Fishman Cordes Fender Dura-Tone 012-052  Couleur: Naturel mat Livrée en housse"
183,https://www.music3000.fr/807495/lag-thv30ace-hyvibe-30-auditorium-cutaway-electro.jpg,https://www.music3000.fr/img/m/256-small_default.jpg,LAG THV30ACE hyvibe 30 auditorium cutaway electro,"1430,00€",LAG THV30ACE hyvibe 30 auditorium cutaway CARACTERISTIQUES - Table : épicéa Sitka bearclaw - Cordes : métal - Touche : Blackwood - Barrage : X - Sillets : Compensé graphite noir - Chevalet : Blackwood - Finition : Brillante - Format : Auditorium - Mécaniques à bain d'huile - Housse/étui :
184,https://www.music3000.fr/808161/takamine-gy11mens-new-yorker-gy11-electro-natural-satin.jpg,https://www.music3000.fr/img/m/238-small_default.jpg,TAKAMINE GY11MENS new yorker gy11 electro natural satin,"399,00€",TAKAMINE GY11MENS new yorker gy11 electro natural satin CARACTERISTIQUES - Table : Acajou - Cordes : métal - Touche : Laurier - Repères : Point - Finition : Acajou satiné - Format : New Yorker - Catégorie : Folk électroacoustique - Manche : Acajou - Fond / éclisses : Acajou - électronique : Pré-ampli T
185,https://www.music3000.fr/803960/washburn-ad5ce-apprentice-d5ce-natural.jpg,https://www.music3000.fr/img/m/780-small_default.jpg,WASHBURN AD5CE apprentice d5ce natural,"239,00€",WASHBURN AD5CE apprentice d5ce natural CARACTERISTIQUES - Table : épicéa - Cordes : métal - Filets : Bandes multiples - Touche : Palissandre - Barrage : X échancré - Repères : Point - Sillets : Plastique - Chevalet : Bois composite - Finition : Naturelle/brillante - Format : Dreadnought - M
186,https://www.music3000.fr/808981/fender-newporter-player-walnut-fingerboard-natural.jpg,https://www.music3000.fr/img/m/65-small_default.jpg,FENDER Newporter Player Walnut Fingerboard Natural,"329,00€","FENDER NEWPORTER PLAYER NATURAL WN Série Newporter Player Pan coupé Table en épicéa massif Barrage sculpté (scallopé) Fond et éclisses en acajou Manche en acajou Profil du manche: Slim Taper C Touche en noyer Repères ""points"" blancs 20 frettes Sillet Graph Tech NuBone Largeur au sillet: 43 mm (1,69"") Diapason: 650 mm (25,6"") Chevalet en noyer Pickguard doré Système de micro Fender/Fishman CD-1 Mécaniques nickelées scellées Cordes Fender 880L Dura-Tone .012 - .052 Couleur: Naturel"
187,https://www.music3000.fr/807718/sire-larry-carlton-a3-gs-nat.jpg,https://www.music3000.fr/img/m/fr-default-small_default.jpg,SIRE LARRY CARLTON A3 GS NAT,"399,00€","ARRY CARLTON A3 GS NAT Guitare Acoustique Format Grand Auditorium, Table en Epicea massif, Dos et Eclisses acajou, Manche acajou forme en C, Touche en Palissandre (Radius : 16""), Diapason : 64,77cm (25,2""), Frets : 2 small, sillet : 43 mm, Binding : Epis, Pré-ampli : Zebra 7 SIB ""simple is best"" (volume, eq, mix piézo/microphone), Contrôles : Master Volume, Tone, Mic Mix, Chevalet : Palissandre, Mécanique: Capot haute qualité (Chrome), Finition Naturel"
188,https://www.music3000.fr/807482/takamine-gy51enat-new-yorker-gy51-electro-natural.jpg,https://www.music3000.fr/img/m/238-small_default.jpg,TAKAMINE GY51ENAT new yorker gy51 electro natural,"479,00€",TAKAMINE GY51ENAT new yorker gy51 electro natural CARACTERISTIQUES - Table : épicéa massif - Cordes : métal - Touche : Laurier - Finition : Vernis brillant - Format : New Yorker - Catégorie : Folk électroacoustique - Manche : Acajou - Fond / éclisses : Noyer - électronique : Pré-ampli Takamine T
189,https://www.music3000.fr/807479/takamine-gy51ebsb-new-yorker-gy51-electro-brown-sunburst.jpg,https://www.music3000.fr/img/m/238-small_default.jpg,TAKAMINE GY51EBSB new yorker gy51 electro brown sunburst,"548,00€",TAKAMINE GY51EBSB new yorker gy51 electro brown sunburst CARACTERISTIQUES - Table : épicéa massif - Cordes : métal - Touche : Laurier - Repères : Point - Finition : Vernis brillant - Format : New Yorker - Catégorie : Folk électroacoustique - Manche : Acajou - Coloris : Brown Sunburst - Fond / éclisses : No
190,https://www.music3000.fr/808816/fender-tim-armstrong-hellcat-walnut-fingerboard-natural.jpg,https://www.music3000.fr/img/m/65-small_default.jpg,FENDER Tim Armstrong Hellcat Walnut Fingerboard Natural,"418,00€","Finition corps : Vernis satiné PolyurethaneForme corps : ConcertTable : Acajou massifEclisses : Laminé - AcajouDos : Laminé AcajouBarrage : Scalloped XDiapason : 25.3"" (643 mm)Manche : rableProfil de manche : rableLargeur du sillet : 1.69"" (42.9 mm)Sillet : Graph Tech NuBoneTouche : noyerFrettes : 19Finition manche : SatinMécaniques : Style vintage Fender avec boutons en plastique, teinte ""aged white"".Contrôles : avec accordeur - On/Off Switch, Volume, Bass, Mid, TrebleElectronique : Fishman Isys III avec accordeurChevalet : Palissandre - Compensated Graph Tech Nubone SaddlePickguard : TortoiseshellAcastillage : ChroméCordes : Fender Dura-Tone 880L (.012-.052 )Fournit avec : sangle Tim Armstrong ""Let's Go"""
191,https://www.music3000.fr/808795/yamaha-f370tbs-guitare-folk.jpg,https://www.music3000.fr/img/m/117-small_default.jpg,YAMAHA F370TBS guitare folk,"178,00€",YAMAHA F370TBS guitare folk Table en épicéaFond et éclisses en natoManche en natoTouche en palissandre (Dalbergia latifolia)21 frettesMécaniques Gotoh chromées moulées sous pressionCouleur: Tobacco Brown Sunburst
192,https://www.music3000.fr/806148/fender-cd60sce-dreadnought-walnut-fingerboard-natural.jpg,https://www.music3000.fr/img/m/65-small_default.jpg,FENDER CD-60SCE Dreadnought Walnut Fingerboard Natural,"259,00€",DreadnoughtPan coupéTable en épicéa massifBarrage en X sculpté (scallopé)Fond et éclisses en acajouManche en acajouTouche en noyer20 frettesLargeur au sillet: 43 mmDiapason: 643 mmAccastillage chroméElectronique Fishman CD avec accordeur intégréCouleur: Naturel
193,https://www.music3000.fr/808657/dowina-rustica-dce.jpg,https://www.music3000.fr/img/m/1217-small_default.jpg,DOWINA Rustica DCE,"589,00€",DOWINA Rustica DCE
194,https://www.music3000.fr/808275/fender-redondo-player-walnut-fingerboard-natural.jpg,https://www.music3000.fr/img/m/65-small_default.jpg,FENDER Redondo Player Walnut Fingerboard Natural,"321,00€","FENDER Redondo player natural WNSérie CaliforniaPan coupéTable en épicéa de Sitka massifFond et éclisses en acajouManche en acajouTouche en noyerRayon de la touche: 400 mm20 frettesLargeur au sillet: 43 mmDiapason: 650 mmChevalet ""Modern Viking""Système de micro Fender/Fishman CD-1Cordes Fender Dura-Tone 012-052Couleur: Naturel"
195,https://www.music3000.fr/808182/taylor-ad27e-american-dream.jpg,https://www.music3000.fr/img/m/17-small_default.jpg,TAYLOR AD27e american dream,"1599,00€","TAYLOR AD27e Forme Grand PacificTable en acajou massifBarrage V-ClassFond et éclisses en sapeleManche en acajouTouche en eucalyptusRepères ""points"" de 4 mmDiapason: 648 mmLargeur au sillet: 44,40 mmSillet de tête en graphite noir20 frettesSillet de chevalet en micartaSystème de micro Taylor Expression 2Pickguard imitation écaille de tortueMécaniques Taylor nickeléesCouleur de la table: NaturelCouleur du fond et éclisses: Urban Sienna StainedLivrée en étui Taylor AeroFabriquée aux USA"
196,https://www.music3000.fr/808019/gibson-songwriter-modern-ec-rosewood.jpg,https://www.music3000.fr/img/m/68-small_default.jpg,GIBSON Songwriter Modern EC Rosewood,"2699,00€","BodyBody ShapeSongwriterTopSitka spruceBackRosewoodSideRosewoodBracingTraditional hand-scalloped Advanced X-bracingBindingMulti-ply top, single-ply backFinishNitrocelluloseNeckMaterialMahoganyProfileAdvanced ResponseScale Length25.5"" / 647.7mmFingerboard MaterialRosewoodFingerboard Radius16""Number Of Frets20FretsStandardNut MaterialTusqNut Width1.72"" / 43.81mmInlaysMother-of-pearl Single ParallelogramJointCompound Dovetail Neck-to-bodyHardwareTuner PlatingGoldBridgeTraditional belly upSaddle MaterialTusqTuning MachinesMini Grover Rotomatic w/ kidney buttonsPickguardModernTruss Rod CoverB/WBridge PinsTusqElectronicsUnder Saddle PickupLR Baggs VTCControls1 Volume, 1 ToneMiscellaneousStrings0.053, 0.042, 0.032, 0.024, 0.016, 0.012CaseHardshell CaseAccessoriesIncludes Gibson Accessory Kit"
197,https://www.music3000.fr/804959/fender-cd140sce-dreadnought-walnut-fingerboard-natural-wcase.jpg,https://www.music3000.fr/img/m/65-small_default.jpg,FENDER CD-140SCE Dreadnought Walnut Fingerboard Natural w/case,"349,00€",FENDER CD-140SCE Dreadnought Walnut Fingerboard Natural w/caseDreadnoughtPan coupéTable en épicéa massifBarrage en X sculpté (scallopé)Fond et éclisses en ovangkolManche en acajou (Swietenia macrophylla)Touche en noyer20 frettesLargeur au sillet: 43 mmDiapason: 643 mmAccastillage chroméElectronique Fishman avec accordeur intégréCouleur: NaturelLivrée en étui
198,https://www.music3000.fr/806755/gibson-1960-hummingbird-fixed-bridge-heritage-cherry-sunburst.jpg,https://www.music3000.fr/img/m/68-small_default.jpg,"GIBSON 1960 Hummingbird, Fixed Bridge Heritage Cherry Sunburst","4666,00€","GIBSON 1960 Hummingbird Fixed Bridge Heritage Cherry SunburstCustom Shop HistoricForme Square ShoulderTable en épicéa de Sitka massif vieilli thermiquementFond et éclisses en acajou massifManche en acajouTouche en palissandreRepères parallélogrammes en nacre20 frettesDiapason: 629 mm (24,75"")Largeur au sillet: 43,80 mm (1,725"")Sillet en osChevalet traditionnel Belly UpMécaniques Gotoh KeystoneCouleur: Hand-Rubbed VOS Heritage Cherry SunburstLivrée en étuiFabriquée aux USA"
